Helthe 	<i>sb</i>. health, salvation, S2; <b>heelthe</b>, W.--AS. <i>hǽlð</i>.
Hem 	<i>pron. pl. dat</i>. and <i>acc</i>. them, S, S2, S3, C2, W, PP; <b>hom</b>,S, S2; <b>ham</b>, S, S2; <b>him</b>, C2; <b>heom</b>, S.--AS. <i>him, heom</i>, dat. pl.
Hem-self 	<i>pron</i>. themselves, S, C3, PP; <b>hemseluen</b>, PP; <b>hemsilf</b>,W, W2; <b>hem-*silue</b>, PP.
Hende 	<i>adv</i>. at hand, S2.
Hende 	<i>adj</i>. near at hand, handy, courteous, S, S2, G, P; <b>heind</b>,S2; <b>hinde</b>, S3; <b>hendest</b>, <i>superl</i>., S; <b>hændest</b>,S.--AS. <i>(ge)hende</i>.
Hendeliche 	<i>adv</i>. courteously, S, S2, P; <b>hændeliche</b>, S;<b>hendely</b>, S2; <b>hendliche</b>, S3.
Hendi 	<i>adj</i>. gracious, courteous, S2; <b>hendy</b>, S2,MD.--AS. <i>hendig</i> (in compounds): Goth. <i>handugs</i>, clever.
Heng 	<i>pt. s</i>. hung; see <b>Hangen</b>.
Henge 	<i>sb</i>. hinge, MD; <b>hengis</b>, <i>pl</i>., W2. See <b>Hangien</b>.
Henne 	<i>adv</i>. hence, S, C3, PP; <b>heonne</b>, S; <b>hennen</b>,S.--AS. <i>heonan</i>.
Hennes 	<i>adv</i>. hence, S, S2, P, W; <b>hennus</b>, W; <b>heonnes</b>, PP.
Hennes-forth 	<i>adv</i>. henceforth, C2.
Henten 	<i>v</i>. to seize, Prompt., S3, C3, P; <b>hente</b>, <i>pt. s</i>., PP,S2, C2, C3, HD; <b>hynt</b>, S3; <b>hent</b>, S2, PP, S3; <i>pp</i>., S3, C2, C3;<b>y-hent</b>, C3--AS. <i>hentan</i>.
Henter 	<i>sb</i>. a thief, HD.
Heo- 	; see under <b>He-</b>.
Heo 	<i>pron</i>. she, S, S2, P; <b>hi</b>, S; <b>hye</b>, S; <b>hie</b>, MD; <b>he</b>, S,S2, P; <b>hue</b>, S2; <b>ha</b>, S; <b>ho</b>, S2, S3; <b>ȝeo</b>, S; <b>ȝho</b>, S; <b>ȝhe</b>,S2; <b>ȝe</b>, S (s. v. <i>ge</i>); <b>heo</b>, <i>acc</i>., her, S.--AS. <i>héo</i>.
Heo 	<i>pron</i>. he, S; see <b>He</b>.
Heom 	<i>pron</i>. them, S; see <b>Hem</b>.
Heo-seolf 	she herself, S.
Hep 	<i>sb</i>. heap; see Heep.
Hepe 	<i>sb</i>. hip, the fruit of the dog-rose, SkD, MD; <b>heepe</b>,CM.--AS. <i>heope</i>.
Hepe-tre 	sb. <i>cornus</i>, Voc., Cath.
Heraud 	<i>sb</i>. herald, S3, C; <b>heraudes</b>, <i>pl</i>., C, PP.--OF. <i>heraud,herault, heralt</i>.
Herbe 	<i>sb</i>. herb, Voc.; <b>eerbe</b>, W2; <b>hairbis</b>, <i>pl</i>., S3;<b>herbes</b>, C2; <b>erbez</b>, S2; <b>eerbis</b>, W2.--OF. <i>herbe</i>; Lat. <i>herba</i>.
Herbere 	<i>sb</i>. garden of herbs, S3; <b>herber</b>, PP, CM; <b>erber</b>, PP;<b>erberes</b>, <i>pl</i>., S3.
Herbergage 	<i>sb</i>. lodging, S2, C2, C3.--AF. <i>herbergage</i>, fromOF. <i>herberge</i>, encampment (Roland).
Herbergeour 	<i>sb</i>. provider of lodging, C3.--OF. <i>herbergeur</i>.
Herbergeri 	<i>sb</i>. lodging, S2.--OF. <i>herbergerie</i>.
Herberwe 	<i>sb</i>. lodging, shelter, harbour, place of refuge, camp, S,PP; <b>herborewe</b>, W; <b>herbergh</b>, C, PP; <b>herborȝ</b>, PP; <b>herbore</b>,W.--Icel. <i>herbergi</i> lit. army-shelter. See <b>Here</b>.
Herberwe 	<i>v</i>. to harbour, lodge, S3, PP; <b>herborowe</b>, PP;<b>harborowe</b>, S3; <b>herborwe</b>, PP; <b>herborwed</b>, <i>pp</i>., S; <b>herborid</b>,W. See above.
Herbore-les 	<i>adj</i>. homeless, W.
Herce 	<i>sb</i>. triangular form, S3; <b>herse</b>, a framework whereonlighted candles were placed at funerals, HD; burden of a song,S3.--OF. <i>herce</i>, a harrow; Lat. <i>hirpicem</i>.
Herd 	<i>adj</i>. haired, C.
Herde 	<i>adj. pl</i>. hard, S; see <b>Harde</b>.
Herde 	<i>sb</i>. herd, <i>grex</i>, PP.--AS. <i>heord</i>.
Herde 	<i>sb</i>. shepherd, CM; <b>hirde</b>, S, H; <b>hird</b>, S3, H; <b>hurde</b>,keeper, guardian, S; <b>hirdis</b>, <i>pl</i>., W, H.--AS. <i>hierde</i> (<i>heorde</i>),herdsman; cp. OHG. <i>hirti</i> (Otfrid).
Herde-man 	<i>sb</i>. herdsman, S3; <b>heorde-monne</b>, <i>gen. pl</i>., S.
Herdes 	<i>sb. pl</i>. the refuse of flax, MD; <b>hardes</b>, Voc., Cath.;<b>heerdis</b>, CM; <b>hyrdys</b>, Prompt.; <b>heorden</b>, <i>dat</i>.,S.--AS. <i>heordan</i>.
Herdes 	<i>pl</i>. lands, S; see <b>Erd</b>.
Here 	<i>sb</i>. hair, S, CM, S3; <b>her</b>, S2; <b>heer</b>, S3, C3; <b>heere</b>, W,PP; <b>heare</b>, S3; <b>hore</b>, MD <b>; hares</b>, <i>pl</i>., S2; <b>haris</b>, S3;<b>heres</b>, C2; <b>heeris</b>, W; <b>heiris</b>, W2.--AS. <i>hǽr</i>; cp. OHG. <i>hár</i>(Otfrid).
Here 	<i>sb</i>. hair-cloth, S, S2; <b>haire</b>, Cath.; <b>hayre</b>, Voc.;<b>heare</b>, S; <b>heire</b>, W2, PP; <b>heyre</b>, C3, P, W; <b>haigre</b>, <i>dat</i>.,S.--AS <i>hǽre</i>.
Here 	<i>sb</i>. host, army, S, S2.--AS. <i>here</i>: Goth, <i>harjis</i>.
Here 	<i>pron</i>. of them, their, S, S2, C, PP; <b>her</b>, S, S3, C2, C3,PP; <b>heore</b>, S; <b>huere</b>, S2; <b>hore</b>, S; <b>hor</b>, S2; <b>hare</b>, S, S2;<b>hir</b>, C2; <b>hire</b>, S; <b>hern, herne</b>, <i>gen</i>. theirs, W, W2.--AS. <i>hira(heora)</i>.
Here 	<i>pron</i>. and <i>poss. pron</i>. her, C3, PP; see <b>Hire</b>.
Here 	<i>adv</i>. before, S; see <b>Er</b>. [Addition]
Hered-men 	<i>sb. pl</i>. retainers, S; see <b>Hired-men</b>.
Heremyte 	<i>sb</i>. hermit, S2; <b>heremites</b>, <i>pl</i>., P; see<b>Ermite</b>. [Addition]
Heren 	<i>v</i>. to hear, S, C2; <b>hiren</b>, to obey, S, MD; <b>huren</b>, MD;<b>hæren</b>, S; <b>hieren</b>, MD, S2; <b>heir</b>, S3; <b>heoreð, I</b> <i>pr</i>. <i>pl</i>., S;<b>herde</b>, <i>pt. s</i>., S, S2, C2; <b>herd</b>, S2; <b>hurde</b>, S2; <b>hard</b>, S3;<b>herden</b>, <i>pl</i>., G; <b>hard</b>, <i>pp</i>., S3; <b>herd</b>, C2; <b>y-hyerd</b>, S2;<b>ihurd</b>, S2.--AS. <i>héran</i>: OS. <i>hórian</i>.
Here-toȝe 	<i>sb</i>. leader of an army, MD; <b>heretoche</b>,S.--AS. <i>heretoga</i>; cp. G. <i>herzog</i>.
Here-word 	<i>sb</i>. praise, S.
Here-Wurðe 	<i>adj</i>. worthy of praise, S.
Herield 	<i>adj</i>. given as a heriot, S3.--Low Lat. <i>heregeldum</i>, seeDucange (s. v. <i>heriotum</i>). See <b>Heriet</b>.
Herien 	<i>v</i>. to praise, S, C2, C3; <b>herie</b>, W; <b>herye</b>, S3, S2;<b>i-heret</b>, <i>pp</i>., S.--AS.  <i>herian</i>: Goth, <i>hazjan</i>.
Herien 	<i>v</i>. to harry, S2; see <b>Harwen</b>.
Heriet 	<i>sb</i>. a heriot, equipment falling to the lord of the manoron decease of a tenant, MD.--AS. <i>heregeatu</i>, military equipment. See<b>Here, Herield</b>.
Hering 	<i>sb</i>. herring, MD; <b>herynge</b>, S2 (8 b. 46); <b>elringe</b>, S2(probably an error). Cp. AF. <i>harang</i>.
Heriynge 	<i>sb</i>. praise, W; <b>heryinge</b>, S2.
Herken 	<i>v</i>. to hark, MD; <b>herk</b>, S2.
Herknen 	<i>v</i>. to hearken, S, C2; <b>hercnen, hercni</b>,S.--AS. <i>hearcnian</i>.
Herknere 	<i>sb</i>. listener, S3.
Herlot 	<i>sb</i>. acrobat, H; see <b>Harlot</b>.
Hermes 	<i>sb. pl</i>. harms, damages, S; see <b>Harm</b>.
Hermyne 	 <i>sb</i>. ermineS; <b>ermine</b>, S.--OF.  <i>hermine</i>.
Herne 	<i>sb</i>. a corner, S2, C3, P; <b>hirne</b>, S, PP, H, S3; <b>hyrne</b>, H;<b>hurne</b>, S, S2; <b>huirnes</b>, <i>pl</i>., S2, PP.--AS. <i>hyrne</i>.
Herne 	<i>sb</i>. heron, Prompt.; see <b>Heron</b>.
Herne-panne 	<i>sb</i>. scull, HD; see <b>Harne-panne</b>.
Hernes 	<i>sb. pl</i>. brains, S2; see <b>Harnes</b>.
Herneys 	<i>sb</i>. armour, C; see <b>Harneys</b>.
Hernez 	<i>sb. pl</i>. eagles, S2; see <b>Ern</b>.
Heron 	<i>sb</i>. heron, MD; <b>heiroun</b>, MD; <b>heyrone</b>, MD; <b>heroun</b>, MD;<b>herne</b>, Prompt.; <b>heern</b>, Prompt.; <b>heryn</b>, Prompt.--OF. <i>hairon</i>:It. <i>aghirone</i>: OHG. <i>heigero</i>.
Heronsewe 	<i>sb</i>. a heron, a young heron, C2, Cath.; <b>herunsew</b>, HD;<b>hearnesew</b>, HD; <b>hernshaw</b>, HD, SkD.--AF. <i>herouncel</i>(OF. <i>heronceau</i>).
Herre 	<i>sb</i>. a hinge, Prompt., MD; <b>harre</b>, Cath., C; <b>har</b>, JD,Voc.; <b>herris</b>, <i>pl</i>., W2; <b>herrys</b>, H.--AS. <i>heorr</i>;cp. Icel. <i>hjarri</i>.
Herre 	<i>sb</i>. lord, master, MD; <b>hærre</b>, S.--AS. <i>hearra</i>;cp. OS. <i>hérro</i>.
Herse 	<i>sb</i>. burden of a song, S3; see <b>Herce</b>.
Hert 	<i>sb</i>. hart. S2, C, C2, W2; <b>hertes</b>, <i>pl</i>., S2; <b>hertis</b>, W2,PP.--AS. <i>heort, heorot, heorut</i>; see Brugmann, § 67. 5.
Herte 	<i>sb</i>. heart, S, PP, S2, C2; <b>hairt</b>, S3; <b>hurte</b>, S2;<b>huerte</b>, S2; <b>hierte</b>, S; <b>heorte</b>, S, PP; <b>hert</b>, S2; <b>hertes</b>,<i>pl</i>., S, C2, C3; <b>hertis</b>, P.--AS. <i>heorte</i>; cp. Goth. <i>hairto</i>.
Herte-blood 	<i>sb</i>. heart's blood, C3.
Herteles 	<i>adj</i>. without courage, C; <b>hartlesse</b>, S3; <b>hertles</b>,foolish, W2.
Hertely 	<i>adj</i>. hearty, MD; <b>hertly</b>, C2; joyous, W2.
Hertely 	<i>adv</i>. heartily, S3, C2; <b>herteliche</b>, S.
Herten 	<i>v</i>. to cheer, HD, S3, S; <b>hertid</b>, <i>pp</i>., wise, W2.
Herte-spon 	<i>sb</i>. brisket-bone, C.
Herting 	<i>sb</i>. cheering, S.
Heruest 	<i>sb</i>. harvest, S, S2, P.--AS. <i>hærfest</i>.
Heruest-trees 	<i>sb. pl</i>. autumnal trees <i>= arbores autumnales</i>, W.
Hes 	he, her; see <b>He</b>.
Hesmel 	<i>sb</i>. collar (?), S.
Hesn 	<i>sb</i>. command, MD; <b>hesne</b>, <i>pl</i>., S.--Formed fromAS. <i>hǽs</i>. See <b>Heste</b>.
Hespe 	<i>sb</i>. hasp; see <b>Haspe</b>.
Hespe 	<i>sb</i>. hasp; see <b>Haspe</b>.
Heste 	<i>sb</i> command, S, S2, C2, C3, PP; <b>has</b>, S; <b>hes</b>, S; <b>hest</b>,S; <b>hease</b>, <i>dat</i>. S; <b>hese</b>, <i>pl</i>., S; <b>hestes</b>, S, S2, S3, C2;<b>heestis</b>, W; <b>hestene</b>, <i>gen</i>., S.--AS. <i>hǽs</i>.
Hete 	<i>sb</i>. heat, S, C3, PP; <b>hæte</b>, S; <b>heat</b>, S; <b>hit</b>, S; <b>hate</b>,<i>dat</i>., S.--AS. <i>hǽtu</i>.
Hete 	<i>v</i> to heat, Cath., S2.--AS. <i>hǽtan</i>.
Hete 	<i>sb</i>. hate, S.--AS. <i>hete</i>: OS. <i>heti</i>.
Hetel 	<i>adj</i>. hateful, cruel, horrible, MD.
Hetelifaste 	<i>adv</i>. cruelly, S.
Heten 	<i>v</i>. to promise, MD, S2, C3, H; see <b>Haten</b>.
Heter 	<i>adj</i>. rough, MD.
Heterly 	<i>adv</i>. fiercely, violently, S2; <b>hetterly</b>, S2;<b>heterliche</b>, MD; <b>hatterliche</b>, S; <b>heatterliche</b>, S.
Heth 	<i>sb</i>. heath, PP, CM; <b>heethe</b>, <i>dat</i>., C.--AS. <i>hǽð</i>;cp. Icel. <i>heiðr</i>.
Hethen 	<i>adj</i>. heathen, S, S2, C3, PP; <b>hathene</b>, <i>S</i>; <b>heaðene</b>, S;<b>hæðene</b>, S.--AS. <i>hǽðen</i>.
Heðen 	<i>adv</i>. hence, S, S2, S3, H; <b>eðen</b>, S.--Icel. <i>héðan</i>.
Hethenesse 	<i>sb</i>. heathendom, S, C3, PP.--AS. <i>hǽðennis</i>.
Hethenlich 	<i>adv</i>. in heathen manner. W.
Heðing 	 <i>sb</i>. scoffingscorn, S2, HD, CM; <b>hethyngis</b>, <i>pl</i>.,H.--Icel. <i>hæðing</i>.
Hette 	; see <b>Haten</b>.
Hetyng 	<i>sb</i>. promising, H. See <b>Heten</b>.
Heued 	<i>sb</i>. head, S, S2, PP; <b>heaued</b>, S; <b>heauet</b>, S; <b>hafed</b>, S;<b>hæfedd</b>, S; <b>hæued</b>, S; <b>hefed</b>, S; <b>heeued</b>, S2; <b>heuet</b>, S; <b>heed</b>,C2, C3, G, W; <b>heuede</b>, <i>dat</i>., S2; <b>hæfden</b>, <i>pl</i>., S; <b>heuedes</b>, C2;<b>heuiddes</b>, S2; <b>hedes</b>, C3; <b>heedes</b>, C2, G; <b>heedis</b>,W.--AS. <i>héafod</i>.
Heued-cloð 	<i>sb</i>. head-cloth, S.
Heued-sunne 	<i>sb</i>. a capital sin, deadly sin, S; <b>hefed-sunne</b>, S;<b>heaued-sunne</b>, S.
Heuegeð 	<i>pr. s</i>. bears heavy on, S.--AS.  <i>hefigian</i>.
Heuen 	<i>v</i>. to heave, raise, S, S2, C; <b>houe</b>, <i>pt. s</i>., S, MD;<b>houen</b>, <i>pp</i>., S2, MD.--AS.  <i>hebban</i>, pt. <i>hóf</i>, pp. <i>hafen</i>.
Heuene 	<i>sb</i>. heaven, PP; <b>heouene</b>, S; <b>heuen</b>, C2; <b>heoffness</b>,<i>gen</i>., S; <b>hewynnis</b>, S3; <b>heofene</b>, <i>dat</i>., S; <b>heouene</b>, S;<b>heoffne</b>, S; <b>hefene</b>, S; <b>heuene</b>, S, C2; <b>hefenen</b>, <i>pl</i>.,S.--AS. <i>heofon</i>.
Heuenen 	<i>v</i>. to raise, MD, S2. See <b>Heuen</b>.
Heuene-riche 	<i>sb</i>. kingdom of heaven, S, S2, P; <b>heoueneriche</b>, S;<b>heoueriche</b>, S; <b>heueriche</b>, S; <b>heofeneriche</b>, S.--AS. <i>heofonríce</i>.
Heuen-king 	<i>sb</i>. King of Heaven, S.
Heuenliche 	<i>adj</i>. heavenly, S, C; <b>heouenlich</b>, S.
Heuy 	<i>adj</i>. heavy, mournful, PP; <i>molestus</i>, W; <b>heuie</b>, S;<b>hefiȝ</b>, S; <b>heuy</b>, <i>adv</i>., W.--AS. <i>hefig</i>.
Heuyed 	<i>pp</i>. made heavy, W.
Heuynesse 	<i>sb</i>. heaviness, grief, PP, C2.
Hew 	<i>sb</i>. colour, S, S2, S3; <b>heou</b>, S; <b>heu</b>, S2; <b>huȝ</b>, S2;<b>hu</b>, S2; <b>hiu</b>, S; <b>heowe</b>, <i>dat</i>., S; <b>hewe</b>, S2, C2; <b>hewes</b>,<i>pl</i>., colours for painting, C.--AS. <i>hiw</i>.
Hewe 	<i>sb</i>. servant, P, MD; <b>hewen</b>, <i>pl</i>., P, MD.--AS. <i>híwan</i>,pl. domestics, from <i>híw</i>, family. See <b>Hyne, Hired</b>.
Hewed 	<i>adj</i>. hued, S3, C; <b>hwed</b>, S2.
Hewen 	<i>v</i>. to hew, knock, C, PP; <b>hiewh</b>, <i>pt. s</i>.,S2.--AS. <i>héawan</i>.
Hey 	<i>adj</i>. high; see <b>Heigh</b>.
Hey 	<i>sb</i>. hay, S2, C2, C3, W; <b>hei</b>, W; <b>hai</b>, S2; <b>heye</b>,W.--AS. <i>hég</i> (OET).
Heyda 	. <i>interj</i>ho! there, SkD; <b>hoigh-*dagh</b>, S3.--Cp. G. <i>heida</i>.
Heyne 	<i>adj</i>. as <i>sb</i>. despised, worthless person, C3, CM, MD;<b>hehne</b>, <i>adj. dat</i>., contemptible, S; <b>hæne</b>, <i>pl</i>., poor,S.--AS. <i>héan</i>; cp. Goth, <i>hauns</i>.
Heyre 	<i>sb</i>. hair-cloth, C3, P, W; see <b>Here</b>.
Heythe 	<i>sb</i>. height, Prompt.; <b>heȝthe</b>, S2; <b>heyt</b>, S2; <b>hycht</b>,S3. <i>Phr</i>.: <b>on highte</b>, aloud, C.--AS. <i>héhðu</i>. See <b>Heigh</b>.
Heȝe 	<i>adj</i>. high; see <b>Heigh</b>.
Hi- 	<i>prefix</i>; see under <b>ȝe-</b>.
Hi 	<i>pron. noun</i> and <i>acc</i>. they, S, S2; <b>hy</b>, S, S2; <b>i</b>, S; <b>hie</b>,S; <b>hii</b>, S, S2; <b>hij</b>, P; <b>hei</b>, S; <b>heo</b>, S, S2; <b>ho</b>, S; <b>he</b>, S,S3; <b>ha</b>, S; <b>hue</b>, S2; <b>a</b>, S2.--AS. <i>hí (hig), híe, héo</i>.
Hi 	<i>pron</i>. he, S; <b>hie</b>, S; see <b>He</b>.
Hid 	<i>sb</i>. privity = <i>absconditum</i>, H (p. 96).
Hidel 	<i>sb</i>. secrecy, secret, MD; <b>hidils</b>, H, W, HD. <i>Phr</i>.: <b>inhiddlis</b> = (<i>in occulto</i>), W, W2.--AS. <i>hýdels</i>.
Hiden 	<i>v</i>. to hide, PP; see <b>Huden</b>.
Hider 	<i>adv</i>. hither, S, S2, C2, G, PP; <b>hyder</b>, PP; <b>huder</b>, PP;<b>hidur</b>, HD.--AS. <i>hider, hiðer</i>.
Hider-to 	<i>adv</i>. hitherto, S.
Hider-ward 	<i>adv</i>. hitherward, S, S2, C2, P.
Hidous 	<i>adj</i>. hideous, C; <b>hydus</b>, S2; <b>hydows</b>, <i>immanis</i>,Prompt.--OF. <i>hidus</i> (F. <i>hideux</i>).
Hidousnesse 	<i>sb</i>. horror, W2.
Hierte 	<i>sb</i>. heart, S; see <b>Herte</b>.
HightHíht 	; see <b>Haten</b>.
Hihe 	; see <b>Heigh</b>.
Hi-heren 	<i>v</i>. to hear, S.--AS. <i>gé-héran</i>. See <b>ȝe</b>.
Hiht 	; see <b>Haten</b>.
Hihten 	; see <b>Hiȝten</b>.
Hil 	<i>sb</i>. hill, S; see <b>Hul</b>.
Hilen 	<i>v</i>. to cover, protect, S, S2, W, H; <b>hulen</b>, S, S2, PP;<b>hiled</b>, <i>pp</i>., C, P, H; <b>hilid</b>, W, H; <b>hild</b>, H; <b>y-hyled</b>,Sȝ.--Icel. <i>hylja</i>.
Hilere 	<i>sb</i>. protector, H; <b>heyler</b>, H.
Hiling 	<i>sb</i>. covering, 82, W, W2; <b>hil-ynge</b>, H.
Him 	<i>pron. dat. s</i>. him, C2.
Him-Seluen 	<i>pron</i>. himself, C2, PP.
Hindir 	<i>adj. comp</i>. hinder, latter, 8*3; <b>hinder</b>, JD; <b>ender</b>,83. <i>Phr</i>.: <b>this hyndyr nycht</b>, this night last past, 83; <b>this enderdaie</b>, Sȝ.--Icel. <i>hindri</i>, hinder, latter.
Hine 	<i>pron. acc</i>. him, S; <b>hyne</b>, S, S2;.  <b>hin</b>, S.--AS. <i>hine</i>.
Hine<i>sb</i>. servant, MD; used of the Virgin Mary, MD; <i>pl</i>., S, S2;<b>hinen</b>, S; see <b>Hyne</b>.
Hine-hede 	<i>sb</i>-service, S2.
Hirde 	<i>sb</i>. shepherd, S, H;. see <b>Herde</b>.
Hirdnesse 	<i>sb</i>. flocks under a shepherd's care, S. See <b>Herde</b>.
Hire 	<i>pron</i>. and <i>poss. pron</i>. her, S, S2, C; <b>hure</b>, PP, S;<b>here</b>, C3, PP; <b>hir</b>, C3, PP; <b>ire</b>, S2; <b>hires</b>, hers, S2, C3;<b>hire-selue</b>, herself, S2; <b>Hir-selue</b>, AS. <i>hire</i> (<i>hyre</i>).
Hire 	<i>adv</i>. here, G; see <b>Heer</b>.
Hired 	<i>sb</i>. body of retainers, S, MD; <b>hird</b>, household, company,courtiers, S, MD.--AS. <i>híred</i>, household = <i>híw</i> + <i>réd</i>. See <b>Hewe</b>.
Hired-men 	<i>sb. pl</i>. retainers, S; <b>heredmen</b>, S.
<i>Hiren</i>. to obeyS; see <b>Heren</b>.
<i>Hirne</i><i>sb</i>. corner, S, S3, PP, H; see <b>Herne</b>.
Hirten 	<i>v</i>. to hurt, dash against, W, W2; see <b>Hurten</b>.
Hirtyng 	<i>sb</i>. stumbling, W, W2; <b>hortynge</b>, <i>dat</i>., hurting, H(p. 96).
His 	<i>pron. f. acc</i>. her, MD (p. 446), S; <b>hies</b>, S; <b>hes</b>, S; <b>ys</b>,MD; <b>is</b>, 82; <b>hyse</b>, MD.
His 	<i>pron. pl. acc</i>. them, S, S2; <b>hise</b>, S2; <b>hes</b>, S; <b>is</b>,S,. S2: <b>es</b>, MD; <b>ys</b>, MD.
His 	<i>pron. poss</i>. his, S, S2; <b>hisse</b>, S2; <b>eg</b>, S; <b>is</b>, S, S2;<b>hise</b>, <i>pl</i>., S, W, PP; <b>hyse</b>, S, PP.
Hit 	<i>pron</i>. it, S, S2; <b>hyt</b>, S2; <b>it</b>, S, S2; <b>hi</b>*3<b>t</b>, S2; <b>hit</b>(used as <i>gen</i>.), S2.--AS. <i>hit</i>.
Hit 	<i>sb</i>. heat, S; see <b>Hete</b>.
Hitten 	<i>v</i>. to hit, Cath., PP, S2; <b>hutten</b>, MD; <b>hitte</b>, <i>pt. s</i>.,cast down hastily, P; <b>hutte</b>, PP; <b>y-hyt</b>, <i>pp</i>., S2. Icel. <i>hitta</i>:Goth, <i>hinthan</i>, to catch.
Hiȝ 	<i>adj</i>. high, W, S; see <b>Heigh</b>.
Hiȝen 	<i>v</i>. to heighten, extol, W; <b>heien</b>, S; <b>hieth</b>, <i>pr. s</i>.,W; <b>i-heied</b>, <i>pp</i>., S (p.  123); <b>i-hæȝed</b>, S; <b>heghid</b>, H.
Hiȝen 	<i>v</i>. to his, hasten, MD, W; <b>hyȝen</b>, S2; <b>hyen</b>, S3, PP;<b>hye</b>, <i>reflex</i>., S2, C3; <b>hiȝede</b>, <i>pt. s</i>., S, S2, S3, PP;<b>hiȝed</b>, <i>pp</i>., W; <b>hied</b>, PP.--AS. <i>higan, higian</i>.
Hiȝingli 	<i>adv</i>. hastily, W.
Hiȝt 	; see <b>Haten</b>.
Hiȝte 	<i>sb</i>. delight, joy, S.--AS. <i>hyht</i>, joy; cp. <i>hihting</i>, joy,exultation (Voc.).
Hiȝten 	<i>v</i>. to rejoice, be glad, S.--AS. <i>hyhtan</i>; cp. <i>ge-hihtan</i>(Voc.).
Hiȝten 	<i>v</i>. to adorn, Trevisa, (1.41, 235 and 2. 363); <b>hight</b>,HD; <b>hihten</b>, <i>pt. pl</i>., S.
Hiȝter 	<i>sb</i>. embellisher, Trevisa, (1. 7).
Hoball 	<i>sb</i>. an idiot, S3; <b>hobbil</b>, HD.--Cp.  Du. <i>hobbelen</i>, totoss, stammer, stutter.
Ho-bestez 	<i>sb. pl</i>. she-beasts, S2. See <b>Heo</b>.
Hobie 	<i>sb</i>. a kind of hawk, Manip.; <b>hoby</b>, Voc., Cath.; <b>hobby</b>,HD; <b>hobies</b>, <i>pl</i>., S3.--Cp. OF. <i>hobreau</i> (Cotg.).
Hod 	<i>sb</i>. hood, S2, S3, PP; <b>hode</b>, C2, P; see <b>Hood</b>.
Hoddy-peke 	<i>sb</i>. a hood-pick, HD; see <b>Huddy-peke</b>.
Hohful 	<i>adj</i>. anxious, MD; <b>hohfulle</b>, S.--AS. <i>hohful</i>, from<i>hogu</i>, care.
Hoise 	<i>v</i>. to hoist, lift up, WW; <b>hoyse</b>, S3; <b>hyce</b>, Palsg.;<b>hyse</b>, Palsg.; <b>hoighced</b>, <i>pp</i>., WW.--Cp. ODu. <i>hyssen</i>,G. <i>hissen</i>, Du. <i>hijschen</i>, also F. <i>hisser</i>.
Hok 	<i>sb</i>. hook, MD; <b>hoc</b>, S2; <b>hokes</b>, <i>pl</i>., P.--AS. <i>hóc</i>.
Hoked 	<i>adj</i>. provided with a hook, P; <b>i-hoked</b>, hooked, S.
Hoker 	<i>sb</i>. mockery, scorn, MD; <b>hokere</b>, <i>dat</i>., S; <b>hokeres</b>,<i>pl</i>., S.--AS. <i>hócor</i>.
Hoker-lahter 	<i>sb</i>. the laughter of scorn, S.
Hokerliche 	<i>adv</i>. scornfully, S.
Hokerunge 	<i>sb</i>. scorn, MD; <b>hokerringe</b>, <i>dat</i>., S.
Hokkerye 	; see <b>Hukkerye</b>.
Hold 	<i>sb</i>. a stronghold, C3.
Hold 	<i>adj</i>. inclined to any one, gracious, friendly, S;<b>holde</b>. <i>pl</i>., S2.--AS. <i>hold</i>: Goth, <i>hulps</i>.
Holdelike 	<i>adv</i>. graciously, S2.
Holden 	<i>v</i>. to hold, observe, keep, consider, S, S2, PP; <b>healden</b>,S; <b>halden</b>, S, S2, PP; <b>hælden</b>, S; <b>helde</b>, S; <b>halst</b>, <i>2 pr. s</i>.,S; <b>halt</b>, <i>pr. s</i>., S, S2, S3, C2; <b>hallt</b>, S; <b>hauld</b>, <i>pl</i>., S3;<b>haldes, haldis</b>, <i>imp</i>. <i>pl</i>., S2; <b>heold</b>, <i>pt. s</i>., S; <b>heeld</b>, C2;<b>hield</b>, S2; <b>huld</b>, S2; <b>heoldon</b>, <i>pl</i>., S; <b>heolden</b>, S; <b>heolde</b>,S; <b>helde</b>, C2, PP; <b>hielden</b>, S; <b>hulde</b>, S2; <b>i-halden</b>, <i>pp</i>., S;<b>halden</b>, S2; <b>i-holde</b>, S, S2; <b>holden</b>, S, C2; <b>holde</b>, beholden,S2; kept, C2; <b>y-holde</b>, S2, C3; <b>y-holden</b>, P; <b>i-hialde</b>,S.--AS. <i>healdan</i>.
Hole 	<i>pp</i>. covered; see <b>Helen</b>.
Hole 	<i>adj</i>. whole, C3; <i>pl</i>., entire, i.e. neatly mended up, P; see<b>Hool</b>.
Hole-foted 	<i>adj</i>. whole-footed (i.e. web-footed), S2.
Hole-ly 	<i>adv</i>. wholly, P; <b>holly</b>, S2, C; <b>hollyche</b>, S3;<b>holliche</b>, PP; <b>holiche</b>, PP.
Holi 	<i>adj</i>. holy, S, PP; <b>holy</b>, PP; <b>hali</b>, S, S2; <b>heali</b>, S;<b>ali</b>, S; <b>haliȝ</b>, S; <b>hallȝhe</b>, S; <b>haliche</b>, <i>adv</i>.,S.--AS. <i>hálig</i>.
Holi-cherche 	<i>sb</i>. Holy Church, P; <b>holikirke</b>, P.
Holì-dai 	<i>sb</i>. holiday, PP; <b>haliday</b>, P.
